Row Type,Action,Status,Sync errors,From,To,Device segment,Engine,Account,Campaign,Ad group,Keyword,Match type,Engine status,Clicks,Impr,Cost,CTR,Avg CPC,Avg pos
keyword,edit,Active,,7/10/2014,7/10/2014,Mobile,Google AdWords,Company A - Google,Brand|Search|USA,Parks Trip Lines - Exact,hike hiking lines,Exact,ELIGIBLE,1,1,0.73,1,0.73,1
keyword,edit,Active,,7/11/2014,7/11/2014,Desktop,Google AdWords,Company A - Google,Brand|Search|USA,Parks Trip Lines - Exact,hike hiking lines,Exact,ELIGIBLE,9,17,17.4,0.5294,1.93,1
keyword,edit,Active,,7/11/2014,7/11/2014,Tablet,Google AdWords,Company A - Google,Brand|Search|USA,Parks Trip Lines - Exact,hike hiking lines,Exact,ELIGIBLE,1,1,0.94,1,0.94,1
keyword,edit,Active,,7/12/2014,7/12/2014,Desktop,Google AdWords,Company A - Google,Brand|Search|USA,Parks Trip Lines - Exact,hike hiking lines,Exact,ELIGIBLE,3,6,5.11,0.5,1.7,1
keyword,edit,Active,,7/12/2014,7/12/2014,Tablet,Google AdWords,Company A - Google,Brand|Search|USA,Parks Trip Lines - Exact,hike hiking lines,Exact,ELIGIBLE,2,4,3.09,0.5,1.54,1
keyword,edit,Active,,7/13/2014,7/13/2014,Desktop,Google AdWords,Company A - Google,Brand|Search|USA,Parks Trip Lines - Exact,hike hiking lines,Exact,ELIGIBLE,2,9,2.05,0.2222,1.02,1
keyword,edit,Active,,7/13/2014,7/13/2014,Mobile,Google AdWords,Company A - Google,Brand|Search|USA,Parks Trip Lines - Exact,hike hiking lines,Exact,ELIGIBLE,1,1,1.1,1,1.1,1
keyword,edit,Active,,7/14/2014,7/14/2014,Desktop,Google AdWords,Company A - Google,Brand|Search|USA,Parks Trip Lines - Exact,hike hiking lines,Exact,ELIGIBLE,9,14,12.37,0.6429,1.37,1
keyword,edit,Active,,7/8/2014,7/8/2014,Desktop,Google AdWords,Company A - Google,Brand|Search|USA,Parks HikingTripe - Exact,hike outdoor hiking,Exact,ELIGIBLE,79,193,197.05,0.4093,2.49,1.1
keyword,edit,Active,,7/8/2014,7/8/2014,Tablet,Google AdWords,Company A - Google,Brand|Search|USA,Parks HikingTripe - Exact,hike outdoor hiking,Exact,ELIGIBLE,22,47,58.95,0.4681,2.68,1.11
keyword,edit,Active,,7/8/2014,7/8/2014,Mobile,Google AdWords,Company A - Google,Brand|Search|USA,Parks HikingTripe - Exact,hike outdoor hiking,Exact,ELIGIBLE,12,45,31.35,0.2667,2.61,1
keyword,edit,Active,,7/9/2014,7/9/2014,Desktop,Google AdWords,Company A - Google,Brand|Search|USA,Parks HikingTripe - Exact,hike outdoor hiking,Exact,ELIGIBLE,67,183,160.5,0.3661,2.4,1.05
keyword,edit,Active,,7/9/2014,7/9/2014,Tablet,Google AdWords,Company A - Google,Brand|Search|USA,Parks HikingTripe - Exact,hike outdoor hiking,Exact,ELIGIBLE,25,51,64.05,0.4902,2.56,1.12
keyword,edit,Active,,7/9/2014,7/9/2014,Mobile,Google AdWords,Company A - Google,Brand|Search|USA,Parks HikingTripe - Exact,hike outdoor hiking,Exact,ELIGIBLE,7,40,16.34,0.175,2.33,1
keyword,edit,Active,,7/10/2014,7/10/2014,Desktop,Google AdWords,Company A - Google,Brand|Search|USA,Parks HikingTripe - Exact,hike outdoor hiking,Exact,ELIGIBLE,73,193,193.41,0.3782,2.65,1.06
keyword,edit,Active,,7/10/2014,7/10/2014,Tablet,Google AdWords,Company A - Google,Brand|Search|USA,Parks HikingTripe - Exact,hike outdoor hiking,Exact,ELIGIBLE,20,35,50.22,0.5714,2.51,1
keyword,edit,Active,,7/10/2014,7/10/2014,Mobile,Google AdWords,Company A - Google,Brand|Search|USA,Parks HikingTripe - Exact,hike outdoor hiking,Exact,ELIGIBLE,16,31,40.91,0.5161,2.56,1
keyword,edit,Active,,7/11/2014,7/11/2014,Desktop,Google AdWords,Company A - Google,Brand|Search|USA,Parks HikingTripe - Exact,hike outdoor hiking,Exact,ELIGIBLE,67,164,136.3,0.4085,2.03,1
keyword,edit,Active,,7/11/2014,7/11/2014,Tablet,Google AdWords,Company A - Google,Brand|Search|USA,Parks HikingTripe - Exact,hike outdoor hiking,Exact,ELIGIBLE,12,38,25.25,0.3158,2.1,1.03
keyword,edit,Active,,7/11/2014,7/11/2014,Mobile,Google AdWords,Company A - Google,Brand|Search|USA,Parks HikingTripe - Exact,hike outdoor hiking,Exact,ELIGIBLE,12,29,23.19,0.4138,1.93,1
keyword,edit,Active,,7/12/2014,7/12/2014,Desktop,Google AdWords,Company A - Google,Brand|Search|USA,Parks HikingTripe - Exact,hike outdoor hiking,Exact,ELIGIBLE,57,111,114.44,0.5135,2.01,1
keyword,edit,Active,,7/12/2014,7/12/2014,Tablet,Google AdWords,Company A - Google,Brand|Search|USA,Parks HikingTripe - Exact,hike outdoor hiking,Exact,ELIGIBLE,17,50,35.76,0.34,2.1,1
keyword,edit,Active,,7/12/2014,7/12/2014,Mobile,Google AdWords,Company A - Google,Brand|Search|USA,Parks HikingTripe - Exact,hike outdoor hiking,Exact,ELIGIBLE,7,40,18.14,0.175,2.59,1
keyword,edit,Active,,7/13/2014,7/13/2014,Desktop,Google AdWords,Company A - Google,Brand|Search|USA,Parks HikingTripe - Exact,hike outdoor hiking,Exact,ELIGIBLE,54,140,121.95,0.3857,2.26,1.1
keyword,edit,Active,,7/13/2014,7/13/2014,Tablet,Google AdWords,Company A - Google,Brand|Search|USA,Parks HikingTripe - Exact,hike outdoor hiking,Exact,ELIGIBLE,45,86,110.72,0.5233,2.46,1.05
keyword,edit,Active,,7/13/2014,7/13/2014,Mobile,Google AdWords,Company A - Google,Brand|Search|USA,Parks HikingTripe - Exact,hike outdoor hiking,Exact,ELIGIBLE,12,35,23.11,0.3429,1.93,1
keyword,edit,Active,,7/14/2014,7/14/2014,Desktop,Google AdWords,Company A - Google,Brand|Search|USA,Parks HikingTripe - Exact,hike outdoor hiking,Exact,ELIGIBLE,28,103,67.17,0.2718,2.4,1.05
keyword,edit,Active,,7/14/2014,7/14/2014,Tablet,Google AdWords,Company A - Google,Brand|Search|USA,Parks HikingTripe - Exact,hike outdoor hiking,Exact,ELIGIBLE,18,38,42.08,0.4737,2.34,1.05
keyword,edit,Active,,7/14/2014,7/14/2014,Mobile,Google AdWords,Company A - Google,Brand|Search|USA,Parks HikingTripe - Exact,hike outdoor hiking,Exact,ELIGIBLE,8,15,12.25,0.5333,1.53,1
keyword,edit,Active,,7/8/2014,7/8/2014,Desktop,Google AdWords,Company A - Google,Brand|Search|USA,Parks HikingTripes - Exact,hike outdoor hikings,Exact,ELIGIBLE,717,2060,1484.43,0.3481,2.07,1.2
keyword,edit,Active,,7/8/2014,7/8/2014,Tablet,Google AdWords,Company A - Google,Brand|Search|USA,Parks HikingTripes - Exact,hike outdoor hikings,Exact,ELIGIBLE,211,740,484.83,0.2851,2.3,1.15
keyword,edit,Active,,7/8/2014,7/8/2014,Mobile,Google AdWords,Company A - Google,Brand|Search|USA,Parks HikingTripes - Exact,hike outdoor hikings,Exact,ELIGIBLE,132,454,239.28,0.2907,1.81,1
keyword,edit,Active,,7/9/2014,7/9/2014,Desktop,Google AdWords,Company A - Google,Brand|Search|USA,Parks HikingTripes - Exact,hike outdoor hikings,Exact,ELIGIBLE,684,1810,1811.47,0.3779,2.65,1.1
keyword,edit,Active,,7/9/2014,7/9/2014,Tablet,Google AdWords,Company A - Google,Brand|Search|USA,Parks HikingTripes - Exact,hike outdoor hikings,Exact,ELIGIBLE,196,782,577.11,0.2506,2.94,1.05
keyword,edit,Active,,7/9/2014,7/9/2014,Mobile,Google AdWords,Company A - Google,Brand|Search|USA,Parks HikingTripes - Exact,hike outdoor hikings,Exact,ELIGIBLE,92,366,215.41,0.2514,2.34,1
keyword,edit,Active,,7/10/2014,7/10/2014,Desktop,Google AdWords,Company A - Google,Brand|Search|USA,Parks HikingTripes - Exact,hike outdoor hikings,Exact,ELIGIBLE,644,1756,1656.53,0.3667,2.57,1.15
keyword,edit,Active,,7/10/2014,7/10/2014,Tablet,Google AdWords,Company A - Google,Brand|Search|USA,Parks HikingTripes - Exact,hike outdoor hikings,Exact,ELIGIBLE,182,600,464.74,0.3033,2.55,1
keyword,edit,Active,,7/10/2014,7/10/2014,Mobile,Google AdWords,Company A - Google,Brand|Search|USA,Parks HikingTripes - Exact,hike outdoor hikings,Exact,ELIGIBLE,80,380,181.2,0.2105,2.26,1
keyword,edit,Active,,7/11/2014,7/11/2014,Desktop,Google AdWords,Company A - Google,Brand|Search|USA,Parks HikingTripes - Exact,hike outdoor hikings,Exact,ELIGIBLE,586,1595,1382.99,0.3674,2.36,1
keyword,edit,Active,,7/11/2014,7/11/2014,Tablet,Google AdWords,Company A - Google,Brand|Search|USA,Parks HikingTripes - Exact,hike outdoor hikings,Exact,ELIGIBLE,161,592,423.69,0.272,2.63,1
keyword,edit,Active,,7/11/2014,7/11/2014,Mobile,Google AdWords,Company A - Google,Brand|Search|USA,Parks HikingTripes - Exact,hike outdoor hikings,Exact,ELIGIBLE,95,386,237.96,0.2461,2.5,1
keyword,edit,Active,,7/12/2014,7/12/2014,Desktop,Google AdWords,Company A - Google,Brand|Search|USA,Parks HikingTripes - Exact,hike outdoor hikings,Exact,ELIGIBLE,502,1361,1154.31,0.3688,2.3,1.05
keyword,edit,Active,,7/12/2014,7/12/2014,Tablet,Google AdWords,Company A - Google,Brand|Search|USA,Parks HikingTripes - Exact,hike outdoor hikings,Exact,ELIGIBLE,230,677,634.92,0.3397,2.76,1
keyword,edit,Active,,7/12/2014,7/12/2014,Mobile,Google AdWords,Company A - Google,Brand|Search|USA,Parks HikingTripes - Exact,hike outdoor hikings,Exact,ELIGIBLE,124,438,289.28,0.2831,2.33,1
keyword,edit,Active,,7/13/2014,7/13/2014,Desktop,Google AdWords,Company A - Google,Brand|Search|USA,Parks HikingTripes - Exact,hike outdoor hikings,Exact,ELIGIBLE,623,1847,1504.67,0.3373,2.42,1.1
keyword,edit,Active,,7/13/2014,7/13/2014,Tablet,Google AdWords,Company A - Google,Brand|Search|USA,Parks HikingTripes - Exact,hike outdoor hikings,Exact,ELIGIBLE,329,1083,692.42,0.3038,2.1,1.05
keyword,edit,Active,,7/13/2014,7/13/2014,Mobile,Google AdWords,Company A - Google,Brand|Search|USA,Parks HikingTripes - Exact,hike outdoor hikings,Exact,ELIGIBLE,189,579,364.77,0.3264,1.93,1
keyword,edit,Active,,7/14/2014,7/14/2014,Desktop,Google AdWords,Company A - Google,Brand|Search|USA,Parks HikingTripes - Exact,hike outdoor hikings,Exact,ELIGIBLE,731,2023,2068.43,0.3613,2.83,1.05
keyword,edit,Active,,7/14/2014,7/14/2014,Tablet,Google AdWords,Company A - Google,Brand|Search|USA,Parks HikingTripes - Exact,hike outdoor hikings,Exact,ELIGIBLE,187,686,538.49,0.2726,2.88,1
keyword,edit,Active,,7/14/2014,7/14/2014,Mobile,Google AdWords,Company A - Google,Brand|Search|USA,Parks HikingTripes - Exact,hike outdoor hikings,Exact,ELIGIBLE,123,382,275.6,0.322,2.24,1
keyword,edit,Active,,7/8/2014,7/8/2014,Desktop,Google AdWords,Company A - Google,Brand|Search|USA,Parks HikingTripes Reviews - Exact,hike outdoor hikings reviews,Exact,ELIGIBLE,22,109,52.96,0.2018,2.41,1.16
keyword,edit,Active,,7/8/2014,7/8/2014,Tablet,Google AdWords,Company A - Google,Brand|Search|USA,Parks HikingTripes Reviews - Exact,hike outdoor hikings reviews,Exact,ELIGIBLE,11,53,11.56,0.2075,1.05,1.09
keyword,edit,Active,,7/8/2014,7/8/2014,Mobile,Google AdWords,Company A - Google,Brand|Search|USA,Parks HikingTripes Reviews - Exact,hike outdoor hikings reviews,Exact,ELIGIBLE,2,22,1.79,0.0909,0.9,1.05
keyword,edit,Active,,7/9/2014,7/9/2014,Desktop,Google AdWords,Company A - Google,Brand|Search|USA,Parks HikingTripes Reviews - Exact,hike outdoor hikings reviews,Exact,ELIGIBLE,16,82,60.58,0.1951,3.79,1.21
keyword,edit,Active,,7/9/2014,7/9/2014,Tablet,Google AdWords,Company A - Google,Brand|Search|USA,Parks HikingTripes Reviews - Exact,hike outdoor hikings reviews,Exact,ELIGIBLE,6,43,8.59,0.1395,1.43,1.28
keyword,edit,Active,,7/9/2014,7/9/2014,Mobile,Google AdWords,Company A - Google,Brand|Search|USA,Parks HikingTripes Reviews - Exact,hike outdoor hikings reviews,Exact,ELIGIBLE,1,25,0.61,0.04,0.61,1
keyword,edit,Active,,7/10/2014,7/10/2014,Desktop,Google AdWords,Company A - Google,Brand|Search|USA,Parks HikingTripes Reviews - Exact,hike outdoor hikings reviews,Exact,ELIGIBLE,12,71,63.29,0.169,5.27,1.13
keyword,edit,Active,,7/10/2014,7/10/2014,Tablet,Google AdWords,Company A - Google,Brand|Search|USA,Parks HikingTripes Reviews - Exact,hike outdoor hikings reviews,Exact,ELIGIBLE,11,41,19.98,0.2683,1.82,1.24
keyword,edit,Active,,7/10/2014,7/10/2014,Mobile,Google AdWords,Company A - Google,Brand|Search|USA,Parks HikingTripes Reviews - Exact,hike outdoor hikings reviews,Exact,ELIGIBLE,5,27,21.33,0.1852,4.27,1
keyword,edit,Active,,7/11/2014,7/11/2014,Desktop,Google AdWords,Company A - Google,Brand|Search|USA,Parks HikingTripes Reviews - Exact,hike outdoor hikings reviews,Exact,ELIGIBLE,27,92,119.45,0.2935,4.42,1.04
keyword,edit,Active,,7/11/2014,7/11/2014,Tablet,Google AdWords,Company A - Google,Brand|Search|USA,Parks HikingTripes Reviews - Exact,hike outdoor hikings reviews,Exact,ELIGIBLE,4,31,26.19,0.129,6.55,1.06
keyword,edit,Active,,7/11/2014,7/11/2014,Mobile,Google AdWords,Company A - Google,Brand|Search|USA,Parks HikingTripes Reviews - Exact,hike outdoor hikings reviews,Exact,ELIGIBLE,1,17,4.56,0.0588,4.56,1
keyword,edit,Active,,7/12/2014,7/12/2014,Desktop,Google AdWords,Company A - Google,Brand|Search|USA,Parks HikingTripes Reviews - Exact,hike outdoor hikings reviews,Exact,ELIGIBLE,20,73,115.58,0.274,5.78,1.04
keyword,edit,Active,,7/12/2014,7/12/2014,Tablet,Google AdWords,Company A - Google,Brand|Search|USA,Parks HikingTripes Reviews - Exact,hike outdoor hikings reviews,Exact,ELIGIBLE,11,60,52.22,0.1833,4.75,1.08
keyword,edit,Active,,7/12/2014,7/12/2014,Mobile,Google AdWords,Company A - Google,Brand|Search|USA,Parks HikingTripes Reviews - Exact,hike outdoor hikings reviews,Exact,ELIGIBLE,4,28,13.34,0.1429,3.34,1
keyword,edit,Active,,7/13/2014,7/13/2014,Desktop,Google AdWords,Company A - Google,Brand|Search|USA,Parks HikingTripes Reviews - Exact,hike outdoor hikings reviews,Exact,ELIGIBLE,29,129,83.6,0.2248,2.88,1
keyword,edit,Active,,7/13/2014,7/13/2014,Tablet,Google AdWords,Company A - Google,Brand|Search|USA,Parks HikingTripes Reviews - Exact,hike outdoor hikings reviews,Exact,ELIGIBLE,18,108,57.57,0.1667,3.2,1
keyword,edit,Active,,7/13/2014,7/13/2014,Mobile,Google AdWords,Company A - Google,Brand|Search|USA,Parks HikingTripes Reviews - Exact,hike outdoor hikings reviews,Exact,ELIGIBLE,4,39,10.28,0.1026,2.57,1
keyword,edit,Active,,7/14/2014,7/14/2014,Desktop,Google AdWords,Company A - Google,Brand|Search|USA,Parks HikingTripes Reviews - Exact,hike outdoor hikings reviews,Exact,ELIGIBLE,15,109,48.5,0.1376,3.23,1.2
keyword,edit,Active,,7/14/2014,7/14/2014,Tablet,Google AdWords,Company A - Google,Brand|Search|USA,Parks HikingTripes Reviews - Exact,hike outdoor hikings reviews,Exact,ELIGIBLE,8,67,27.77,0.1194,3.47,1.21
keyword,edit,Active,,7/14/2014,7/14/2014,Mobile,Google AdWords,Company A - Google,Brand|Search|USA,Parks HikingTripes Reviews - Exact,hike outdoor hikings reviews,Exact,ELIGIBLE,4,23,11.76,0.1739,2.94,1
keyword,edit,Active,,7/8/2014,7/8/2014,Mobile,Google AdWords,Company A - Google,Brand|Search|USA,Parks HikingTripes Reviews - Exact,hike outdoor hikings review,Exact,ELIGIBLE,1,1,1.41,1,1.41,1
keyword,edit,Active,,7/9/2014,7/9/2014,Desktop,Google AdWords,Company A - Google,Brand|Search|USA,Parks HikingTripes Reviews - Exact,hike outdoor hikings review,Exact,ELIGIBLE,2,7,4.69,0.2857,2.34,1
keyword,edit,Active,,7/10/2014,7/10/2014,Desktop,Google AdWords,Company A - Google,Brand|Search|USA,Parks HikingTripes Reviews - Exact,hike outdoor hikings review,Exact,ELIGIBLE,2,8,3.04,0.25,1.52,1.12
keyword,edit,Active,,7/13/2014,7/13/2014,Desktop,Google AdWords,Company A - Google,Brand|Search|USA,Parks HikingTripes Reviews - Exact,hike outdoor hikings review,Exact,ELIGIBLE,1,12,1.49,0.0833,1.49,1.08
keyword,edit,Active,,7/8/2014,7/8/2014,Desktop,Google AdWords,Company A - Google,Brand|Search|USA,Parks HikingTripes Reviews - Exact,hike outdoor hiking reviews,Exact,ELIGIBLE,5,32,12.87,0.1562,2.57,1.06
keyword,edit,Active,,7/8/2014,7/8/2014,Tablet,Google AdWords,Company A - Google,Brand|Search|USA,Parks HikingTripes Reviews - Exact,hike outdoor hiking reviews,Exact,ELIGIBLE,1,15,2.6,0.0667,2.6,1.13
keyword,edit,Active,,7/8/2014,7/8/2014,Mobile,Google AdWords,Company A - Google,Brand|Search|USA,Parks HikingTripes Reviews - Exact,hike outdoor hiking reviews,Exact,ELIGIBLE,1,3,1.53,0.3333,1.53,1
keyword,edit,Active,,7/9/2014,7/9/2014,Desktop,Google AdWords,Company A - Google,Brand|Search|USA,Parks HikingTripes Reviews - Exact,hike outdoor hiking reviews,Exact,ELIGIBLE,11,30,38.97,0.3667,3.54,1.03
keyword,edit,Active,,7/9/2014,7/9/2014,Tablet,Google AdWords,Company A - Google,Brand|Search|USA,Parks HikingTripes Reviews - Exact,hike outdoor hiking reviews,Exact,ELIGIBLE,1,24,5.64,0.0417,5.64,1.38
keyword,edit,Active,,7/9/2014,7/9/2014,Mobile,Google AdWords,Company A - Google,Brand|Search|USA,Parks HikingTripes Reviews - Exact,hike outdoor hiking reviews,Exact,ELIGIBLE,1,4,2.25,0.25,2.25,1
keyword,edit,Active,,7/10/2014,7/10/2014,Desktop,Google AdWords,Company A - Google,Brand|Search|USA,Parks HikingTripes Reviews - Exact,hike outdoor hiking reviews,Exact,ELIGIBLE,3,18,17.49,0.1667,5.83,1.11
keyword,edit,Active,,7/10/2014,7/10/2014,Tablet,Google AdWords,Company A - Google,Brand|Search|USA,Parks HikingTripes Reviews - Exact,hike outdoor hiking reviews,Exact,ELIGIBLE,1,12,2.64,0.0833,2.64,1.42
keyword,edit,Active,,7/11/2014,7/11/2014,Desktop,Google AdWords,Company A - Google,Brand|Search|USA,Parks HikingTripes Reviews - Exact,hike outdoor hiking reviews,Exact,ELIGIBLE,1,3,1.53,0.3333,1.53,1
keyword,edit,Active,,7/12/2014,7/12/2014,Desktop,Google AdWords,Company A - Google,Brand|Search|USA,Parks HikingTripes Reviews - Exact,hike outdoor hiking reviews,Exact,ELIGIBLE,2,8,4.08,0.25,2.04,1
keyword,edit,Active,,7/13/2014,7/13/2014,Tablet,Google AdWords,Company A - Google,Brand|Search|USA,Parks HikingTripes Reviews - Exact,hike outdoor hiking reviews,Exact,ELIGIBLE,1,3,1.35,0.3333,1.35,1
keyword,edit,Active,,7/8/2014,7/8/2014,Desktop,Google AdWords,Company A - Google,Brand|Search|USA,Parks outdoor Tours - Exact,hike outdoor tours,Exact,ELIGIBLE,3,9,3.44,0.3333,1.15,1.11
keyword,edit,Active,,7/8/2014,7/8/2014,Tablet,Google AdWords,Company A - Google,Brand|Search|USA,Parks outdoor Tours - Exact,hike outdoor tours,Exact,ELIGIBLE,3,5,1.75,0.6,0.58,1.2
keyword,edit,Active,,7/10/2014,7/10/2014,Desktop,Google AdWords,Company A - Google,Brand|Search|USA,Parks outdoor Tours - Exact,hike outdoor tours,Exact,ELIGIBLE,3,6,6.33,0.5,2.11,1
keyword,edit,Active,,7/11/2014,7/11/2014,Desktop,Google AdWords,Company A - Google,Brand|Search|USA,Parks outdoor Tours - Exact,hike outdoor tours,Exact,ELIGIBLE,4,6,7.73,0.6667,1.93,1
keyword,edit,Active,,7/12/2014,7/12/2014,Desktop,Google AdWords,Company A - Google,Brand|Search|USA,Parks outdoor Tours - Exact,hike outdoor tours,Exact,ELIGIBLE,1,2,0.8,0.5,0.8,1
keyword,edit,Active,,7/12/2014,7/12/2014,Tablet,Google AdWords,Company A - Google,Brand|Search|USA,Parks outdoor Tours - Exact,hike outdoor tours,Exact,ELIGIBLE,1,2,0.44,0.5,0.44,1
keyword,edit,Active,,7/12/2014,7/12/2014,Mobile,Google AdWords,Company A - Google,Brand|Search|USA,Parks outdoor Tours - Exact,hike outdoor tours,Exact,ELIGIBLE,2,3,0.52,0.6667,0.26,1
keyword,edit,Active,,7/13/2014,7/13/2014,Desktop,Google AdWords,Company A - Google,Brand|Search|USA,Parks outdoor Tours - Exact,hike outdoor tours,Exact,ELIGIBLE,4,7,3.36,0.5714,0.84,1.57
keyword,edit,Active,,7/8/2014,7/8/2014,Desktop,Google AdWords,Company A - Google,Brand|Search|USA,Parks Tours - Exact,hike tours,Exact,ELIGIBLE,19,63,17.58,0.3016,0.93,1.05
keyword,edit,Active,,7/8/2014,7/8/2014,Tablet,Google AdWords,Company A - Google,Brand|Search|USA,Parks Tours - Exact,hike tours,Exact,ELIGIBLE,10,15,10.73,0.6667,1.07,1
keyword,edit,Active,,7/8/2014,7/8/2014,Mobile,Google AdWords,Company A - Google,Brand|Search|USA,Parks Tours - Exact,hike tours,Exact,ELIGIBLE,2,12,1.36,0.1667,0.68,1
keyword,edit,Active,,7/9/2014,7/9/2014,Desktop,Google AdWords,Company A - Google,Brand|Search|USA,Parks Tours - Exact,hike tours,Exact,ELIGIBLE,14,49,17.06,0.2857,1.22,1.06
keyword,edit,Active,,7/9/2014,7/9/2014,Tablet,Google AdWords,Company A - Google,Brand|Search|USA,Parks Tours - Exact,hike tours,Exact,ELIGIBLE,8,11,7.76,0.7273,0.97,1
keyword,edit,Active,,7/9/2014,7/9/2014,Mobile,Google AdWords,Company A - Google,Brand|Search|USA,Parks Tours - Exact,hike tours,Exact,ELIGIBLE,2,9,0.75,0.2222,0.38,1
keyword,edit,Active,,7/10/2014,7/10/2014,Desktop,Google AdWords,Company A - Google,Brand|Search|USA,Parks Tours - Exact,hike tours,Exact,ELIGIBLE,22,38,23.67,0.5789,1.08,1
keyword,edit,Active,,7/10/2014,7/10/2014,Tablet,Google AdWords,Company A - Google,Brand|Search|USA,Parks Tours - Exact,hike tours,Exact,ELIGIBLE,8,15,9.36,0.5333,1.17,1.07
keyword,edit,Active,,7/10/2014,7/10/2014,Mobile,Google AdWords,Company A - Google,Brand|Search|USA,Parks Tours - Exact,hike tours,Exact,ELIGIBLE,4,10,2.62,0.4,0.66,1
keyword,edit,Active,,7/11/2014,7/11/2014,Desktop,Google AdWords,Company A - Google,Brand|Search|USA,Parks Tours - Exact,hike tours,Exact,ELIGIBLE,11,35,10.91,0.3143,0.99,1
keyword,edit,Active,,7/11/2014,7/11/2014,Tablet,Google AdWords,Company A - Google,Brand|Search|USA,Parks Tours - Exact,hike tours,Exact,ELIGIBLE,6,19,6.11,0.3158,1.02,1
keyword,edit,Active,,7/11/2014,7/11/2014,Mobile,Google AdWords,Company A - Google,Brand|Search|USA,Parks Tours - Exact,hike tours,Exact,ELIGIBLE,4,11,2.38,0.3636,0.6,1
keyword,edit,Active,,7/12/2014,7/12/2014,Desktop,Google AdWords,Company A - Google,Brand|Search|USA,Parks Tours - Exact,hike tours,Exact,ELIGIBLE,11,27,10.65,0.4074,0.97,1.04
keyword,edit,Active,,7/12/2014,7/12/2014,Tablet,Google AdWords,Company A - Google,Brand|Search|USA,Parks Tours - Exact,hike tours,Exact,ELIGIBLE,4,11,3.78,0.3636,0.94,1
keyword,edit,Active,,7/12/2014,7/12/2014,Mobile,Google AdWords,Company A - Google,Brand|Search|USA,Parks Tours - Exact,hike tours,Exact,ELIGIBLE,4,9,3.47,0.4444,0.87,1
keyword,edit,Active,,7/13/2014,7/13/2014,Desktop,Google AdWords,Company A - Google,Brand|Search|USA,Parks Tours - Exact,hike tours,Exact,ELIGIBLE,26,49,24.66,0.5306,0.95,1
keyword,edit,Active,,7/13/2014,7/13/2014,Tablet,Google AdWords,Company A - Google,Brand|Search|USA,Parks Tours - Exact,hike tours,Exact,ELIGIBLE,2,14,1.93,0.1429,0.96,1
keyword,edit,Active,,7/13/2014,7/13/2014,Mobile,Google AdWords,Company A - Google,Brand|Search|USA,Parks Tours - Exact,hike tours,Exact,ELIGIBLE,1,17,0.86,0.0588,0.86,1
keyword,edit,Active,,7/14/2014,7/14/2014,Desktop,Google AdWords,Company A - Google,Brand|Search|USA,Parks Tours - Exact,hike tours,Exact,ELIGIBLE,24,55,24.59,0.4364,1.02,1
keyword,edit,Active,,7/14/2014,7/14/2014,Tablet,Google AdWords,Company A - Google,Brand|Search|USA,Parks Tours - Exact,hike tours,Exact,ELIGIBLE,7,14,7.07,0.5,1.01,1
keyword,edit,Active,,7/14/2014,7/14/2014,Mobile,Google AdWords,Company A - Google,Brand|Search|USA,Parks Tours - Exact,hike tours,Exact,ELIGIBLE,2,7,1.1,0.2857,0.55,1
keyword,edit,Active,,7/8/2014,7/8/2014,Desktop,Google AdWords,Company A - Google,Brand|Search|USA,ParksHikingTripes - Exact,hikeHikingTripes,Exact,ELIGIBLE,7,13,6.81,0.5385,0.97,1
keyword,edit,Active,,7/8/2014,7/8/2014,Tablet,Google AdWords,Company A - Google,Brand|Search|USA,ParksHikingTripes - Exact,hikeHikingTripes,Exact,ELIGIBLE,2,4,1.63,0.5,0.82,1.5
